time_s,trip_id,drone_id,x,y,altitude_m,phase,connected,mode,reason
635.0,T001,U07,317341.749,2545535.333,366.098,cruise,1,direct,
635.0,T002,U05,320035.702,2545448.803,591.947,cruise,1,direct,
635.0,T003,U08,318285.608,2545800.731,511.973,cruise,1,direct,
635.0,T004,U06,320686.052,2546727.388,399.182,cruise,1,direct,
635.0,T006,U01,320693.727,2546053.646,435.637,cruise,1,direct,
635.0,T009,U02,317700.489,2546717.921,571.799,cruise,1,direct,
635.0,T010,U03,318181.025,2547819.613,372.909,cruise,1,direct,
635.0,T016,U04,319845.559,2548015.109,273.057,cruise,1,direct,
640.0,T001,U07,317266.758,2545534.172,366.098,cruise,1,direct,
640.0,T002,U05,320110.466,2545442.856,591.947,cruise,1,direct,
640.0,T003,U08,318221.597,2545839.815,511.973,cruise,1,direct,
640.0,T004,U06,320750.77,2546765.291,399.182,cruise,1,direct,
640.0,T006,U01,320751.966,2546068.078,435.637,cruise,1,direct,
640.0,T009,U02,317661.671,2546763.672,571.799,cruise,1,direct,
640.0,T010,U03,318167.955,2547878.172,372.909,cruise,1,direct,
640.0,T016,U04,319871.147,2548069.379,273.057,cruise,1,direct,
645.0,T001,U07,317191.767,2545533.011,366.098,cruise,1,direct,
645.0,T002,U05,320185.23,2545436.91,591.947,cruise,1,direct,
645.0,T003,U08,318157.586,2545878.898,511.973,cruise,1,direct,
645.0,T004,U06,320815.487,2546803.194,399.182,cruise,1,direct,
645.0,T006,U01,320810.204,2546082.511,435.637,cruise,1,direct,
645.0,T009,U02,317622.853,2546809.424,571.799,cruise,1,direct,
645.0,T010,U03,318154.886,2547936.731,372.909,cruise,1,direct,
645.0,T016,U04,319896.734,2548123.65,273.057,cruise,1,direct,
650.0,T001,U07,317116.776,2545531.851,366.098,cruise,1,direct,
650.0,T002,U05,320259.994,2545430.963,591.947,cruise,1,direct,
650.0,T003,U08,318093.574,2545917.982,511.973,cruise,1,direct,
650.0,T004,U06,320880.205,2546841.097,399.182,cruise,1,direct,
650.0,T006,U01,320868.442,2546096.944,435.637,cruise,1,direct,
650.0,T009,U02,317584.035,2546855.175,571.799,cruise,1,direct,
650.0,T010,U03,318141.816,2547995.291,372.909,cruise,1,direct,
650.0,T016,U04,319922.322,2548177.92,273.057,cruise,1,direct,
655.0,T001,U07,317041.785,2545530.69,366.098,cruise,1,direct,
655.0,T002,U05,320334.758,2545425.017,591.947,cruise,1,direct,
655.0,T003,U08,318029.563,2545957.066,511.973,cruise,1,direct,
655.0,T004,U06,320944.922,2546879.0,399.182,cruise,1,direct,
655.0,T006,U01,320926.681,2546111.376,435.637,cruise,1,direct,
655.0,T009,U02,317545.218,2546900.926,571.799,cruise,1,direct,
655.0,T010,U03,318128.747,2548053.85,372.909,cruise,1,direct,
655.0,T016,U04,319947.909,2548232.191,273.057,cruise,1,direct,
660.0,T001,U07,316966.794,2545529.53,366.098,cruise,1,direct,
660.0,T002,U05,320409.522,2545419.07,591.947,cruise,1,direct,
660.0,T003,U08,317965.551,2545996.15,511.973,cruise,1,direct,
660.0,T004,U06,321009.64,2546916.903,399.182,cruise,1,direct,
660.0,T006,U01,320984.919,2546125.809,435.637,cruise,1,direct,
660.0,T009,U02,317506.4,2546946.678,571.799,cruise,1,direct,
660.0,T010,U03,318115.677,2548112.409,372.909,cruise,1,direct,
660.0,T016,U04,319973.497,2548286.461,273.057,cruise,1,direct,
665.0,T001,U07,316891.803,2545528.369,366.098,cruise,1,direct,
665.0,T002,U05,320484.286,2545413.124,591.947,cruise,1,direct,
665.0,T003,U08,317901.54,2546035.233,511.973,cruise,1,direct,
665.0,T004,U06,321074.358,2546954.806,399.182,cruise,1,direct,
665.0,T006,U01,321043.157,2546140.242,435.637,cruise,1,direct,
665.0,T009,U02,317467.582,2546992.429,571.799,cruise,1,direct,
665.0,T010,U03,318102.607,2548170.968,372.909,cruise,1,direct,
665.0,T016,U04,319988.6,2548318.494,267.935,descent,1,direct,
670.0,T001,U07,316816.812,2545527.209,366.098,cruise,1,direct,
670.0,T002,U05,320559.05,2545407.177,591.947,cruise,1,direct,
670.0,T003,U08,317837.529,2546074.317,511.973,cruise,1,direct,
670.0,T004,U06,321139.075,2546992.709,399.182,cruise,1,direct,
670.0,T006,U01,321101.396,2546154.674,435.637,cruise,1,direct,
670.0,T009,U02,317428.765,2547038.18,571.799,cruise,1,direct,
670.0,T010,U03,318089.538,2548229.528,372.909,cruise,1,direct,
670.0,T016,U04,319988.6,2548318.494,255.435,descent,1,direct,
675.0,T001,U07,316741.821,2545526.048,366.098,cruise,1,direct,
675.0,T002,U05,320633.814,2545401.23,591.947,cruise,1,direct,
675.0,T003,U08,317773.517,2546113.401,511.973,cruise,1,direct,
675.0,T004,U06,321203.793,2547030.612,399.182,cruise,1,direct,
675.0,T006,U01,321159.634,2546169.107,435.637,cruise,1,direct,
675.0,T009,U02,317389.947,2547083.932,571.799,cruise,1,direct,
675.0,T010,U03,318076.468,2548288.087,372.909,cruise,1,direct,
675.0,T016,U04,319988.6,2548318.494,242.935,descent,1,direct,
680.0,T001,U07,316666.83,2545524.887,366.098,cruise,1,direct,
680.0,T002,U05,320708.577,2545395.284,591.947,cruise,1,direct,
680.0,T003,U08,317709.506,2546152.485,511.973,cruise,1,direct,
680.0,T004,U06,321268.51,2547068.515,399.182,cruise,1,direct,
680.0,T006,U01,321217.872,2546183.539,435.637,cruise,1,direct,
680.0,T009,U02,317351.129,2547129.683,571.799,cruise,1,direct,
680.0,T010,U03,318063.399,2548346.646,372.909,cruise,1,direct,
680.0,T016,U04,319988.6,2548318.494,230.435,descent,1,direct,
685.0,T001,U07,316591.839,2545523.727,366.098,cruise,1,direct,
685.0,T002,U05,320783.341,2545389.337,591.947,cruise,1,direct,
685.0,T003,U08,317645.494,2546191.568,511.973,cruise,1,direct,
685.0,T004,U06,321333.228,2547106.418,399.182,cruise,1,direct,
685.0,T006,U01,321276.11,2546197.972,435.637,cruise,1,direct,
685.0,T009,U02,317312.312,2547175.434,571.799,cruise,1,direct,
685.0,T010,U03,318050.329,2548405.205,372.909,cruise,1,direct,
685.0,T016,U04,319988.6,2548318.494,217.935,descent,1,direct,
690.0,T001,U07,316516.848,2545522.566,366.098,cruise,1,direct,
690.0,T002,U05,320858.105,2545383.391,591.947,cruise,1,direct,
690.0,T003,U08,317581.483,2546230.652,511.973,cruise,1,direct,
690.0,T004,U06,321397.945,2547144.321,399.182,cruise,1,direct,
690.0,T006,U01,321334.349,2546212.405,435.637,cruise,1,direct,
690.0,T009,U02,317273.494,2547221.186,571.799,cruise,1,direct,
690.0,T010,U03,318037.259,2548463.765,372.909,cruise,1,direct,
690.0,T016,U04,319988.6,2548318.494,205.435,descent,1,direct,
695.0,T001,U07,316441.857,2545521.406,366.098,cruise,1,direct,
695.0,T002,U05,320932.869,2545377.444,591.947,cruise,1,direct,
695.0,T003,U08,317517.471,2546269.736,511.973,cruise,1,direct,
695.0,T004,U06,321462.663,2547182.224,399.182,cruise,1,direct,
695.0,T006,U01,321392.587,2546226.837,435.637,cruise,1,direct,
695.0,T009,U02,317234.676,2547266.937,571.799,cruise,1,direct,
695.0,T010,U03,318024.19,2548522.324,372.909,cruise,1,direct,
695.0,T016,U04,319988.6,2548318.494,192.935,descent,1,direct,
700.0,T001,U07,316366.866,2545520.245,366.098,cruise,1,direct,
700.0,T002,U05,321007.633,2545371.498,591.947,cruise,1,direct,
700.0,T003,U08,317453.46,2546308.82,511.973,cruise,1,direct,
700.0,T004,U06,321527.38,2547220.127,399.182,cruise,1,direct,
700.0,T006,U01,321450.825,2546241.27,435.637,cruise,1,direct,
700.0,T009,U02,317195.858,2547312.688,571.799,cruise,1,direct,
700.0,T010,U03,318011.12,2548580.883,372.909,cruise,1,direct,
700.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
705.0,T001,U07,316291.875,2545519.085,366.098,cruise,1,direct,
705.0,T002,U05,321082.397,2545365.551,591.947,cruise,1,direct,
705.0,T003,U08,317389.449,2546347.903,511.973,cruise,1,direct,
705.0,T004,U06,321592.098,2547258.03,399.182,cruise,1,direct,
705.0,T006,U01,321509.064,2546255.703,435.637,cruise,1,direct,
705.0,T009,U02,317157.041,2547358.44,571.799,cruise,1,direct,
705.0,T010,U03,317998.05,2548639.442,372.909,cruise,1,direct,
705.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
710.0,T001,U07,316216.884,2545517.924,366.098,cruise,1,direct,
710.0,T002,U05,321157.161,2545359.605,591.947,cruise,1,direct,
710.0,T003,U08,317325.437,2546386.987,511.973,cruise,1,direct,
710.0,T004,U06,321656.816,2547295.933,399.182,cruise,1,direct,
710.0,T006,U01,321567.302,2546270.135,435.637,cruise,1,direct,
710.0,T009,U02,317118.223,2547404.191,571.799,cruise,1,direct,
710.0,T010,U03,317984.981,2548698.002,372.909,cruise,1,direct,
710.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
715.0,T001,U07,316141.893,2545516.763,366.098,cruise,1,direct,
715.0,T002,U05,321231.925,2545353.658,591.947,cruise,1,direct,
715.0,T003,U08,317261.426,2546426.071,511.973,cruise,1,direct,
715.0,T004,U06,321721.533,2547333.836,399.182,cruise,1,direct,
715.0,T006,U01,321625.54,2546284.568,435.637,cruise,1,direct,
715.0,T009,U02,317079.405,2547449.942,571.799,cruise,1,direct,
715.0,T010,U03,317971.911,2548756.561,372.909,cruise,1,direct,
715.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
720.0,T001,U07,316066.902,2545515.603,366.098,cruise,1,direct,
720.0,T002,U05,321306.688,2545347.711,591.947,cruise,1,direct,
720.0,T003,U08,317197.414,2546465.154,511.973,cruise,1,direct,
720.0,T004,U06,321786.251,2547371.739,399.182,cruise,1,direct,
720.0,T006,U01,321683.778,2546299.001,435.637,cruise,1,direct,
720.0,T009,U02,317040.588,2547495.694,571.799,cruise,1,direct,
720.0,T010,U03,317958.842,2548815.12,372.909,cruise,1,direct,
720.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
725.0,T001,U07,315991.911,2545514.442,366.098,cruise,1,direct,
725.0,T002,U05,321381.452,2545341.765,591.947,cruise,1,direct,
725.0,T003,U08,317133.403,2546504.238,511.973,cruise,1,direct,
725.0,T004,U06,321850.968,2547409.642,399.182,cruise,1,direct,
725.0,T006,U01,321742.017,2546313.433,435.637,cruise,1,direct,
725.0,T009,U02,317001.77,2547541.445,571.799,cruise,1,direct,
725.0,T010,U03,317945.772,2548873.679,372.909,cruise,1,direct,
725.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
730.0,T001,U07,315916.92,2545513.282,366.098,cruise,1,direct,
730.0,T002,U05,321456.216,2545335.818,591.947,cruise,1,direct,
730.0,T003,U08,317069.391,2546543.322,511.973,cruise,1,direct,
730.0,T004,U06,321915.686,2547447.545,399.182,cruise,1,direct,
730.0,T006,U01,321800.255,2546327.866,435.637,cruise,1,direct,
730.0,T009,U02,316962.952,2547587.197,571.799,cruise,1,direct,
730.0,T010,U03,317932.702,2548932.238,372.909,cruise,1,direct,
730.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
735.0,T001,U07,315841.929,2545512.121,366.098,cruise,1,direct,
735.0,T002,U05,321530.98,2545329.872,591.947,cruise,1,direct,
735.0,T003,U08,317005.38,2546582.406,511.973,cruise,1,direct,
735.0,T004,U06,321980.403,2547485.448,399.182,cruise,1,direct,
735.0,T006,U01,321858.493,2546342.299,435.637,cruise,1,direct,
735.0,T009,U02,316924.134,2547632.948,571.799,cruise,1,direct,
735.0,T010,U03,317919.633,2548990.798,372.909,cruise,1,direct,
735.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
740.0,T001,U07,315766.938,2545510.961,366.098,cruise,1,direct,
740.0,T002,U05,321605.744,2545323.925,591.947,cruise,1,direct,
740.0,T003,U08,316941.369,2546621.489,511.973,cruise,1,direct,
740.0,T004,U06,322045.121,2547523.351,399.182,cruise,1,direct,
740.0,T006,U01,321916.732,2546356.731,435.637,cruise,1,direct,
740.0,T009,U02,316885.317,2547678.699,571.799,cruise,1,direct,
740.0,T010,U03,317906.563,2549049.357,372.909,cruise,1,direct,
740.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
745.0,T001,U07,315691.947,2545509.8,366.098,cruise,1,direct,
745.0,T002,U05,321680.508,2545317.979,591.947,cruise,1,direct,
745.0,T003,U08,316877.357,2546660.573,511.973,cruise,1,direct,
745.0,T004,U06,322109.838,2547561.254,399.182,cruise,0,outage,terrain_occlusion
745.0,T006,U01,321974.97,2546371.164,435.637,cruise,1,direct,
745.0,T009,U02,316846.499,2547724.451,571.799,cruise,1,direct,
745.0,T010,U03,317893.493,2549107.916,372.909,cruise,1,direct,
745.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
750.0,T001,U07,315616.956,2545508.64,366.098,cruise,1,direct,
750.0,T002,U05,321755.272,2545312.032,591.947,cruise,1,direct,
750.0,T003,U08,316813.346,2546699.657,511.973,cruise,1,direct,
750.0,T004,U06,322174.556,2547599.157,399.182,cruise,0,outage,terrain_occlusion
750.0,T006,U01,322033.208,2546385.597,435.637,cruise,1,direct,
750.0,T009,U02,316807.681,2547770.202,571.799,cruise,1,direct,
750.0,T010,U03,317880.424,2549166.475,372.909,cruise,1,direct,
750.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
755.0,T001,U07,315541.965,2545507.479,366.098,cruise,1,direct,
755.0,T002,U05,321830.036,2545306.086,591.947,cruise,1,direct,
755.0,T003,U08,316749.334,2546738.741,511.973,cruise,1,direct,
755.0,T004,U06,322239.274,2547637.06,399.182,cruise,0,outage,terrain_occlusion
755.0,T006,U01,322091.446,2546400.029,435.637,cruise,1,direct,
755.0,T009,U02,316768.864,2547815.953,571.799,cruise,1,direct,
755.0,T010,U03,317867.354,2549225.035,372.909,cruise,1,direct,
755.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
760.0,T001,U07,315500.332,2545506.835,361.65,descent,1,direct,
760.0,T002,U05,321904.8,2545300.139,591.947,cruise,1,direct,
760.0,T003,U08,316685.323,2546777.824,511.973,cruise,1,direct,
760.0,T004,U06,322303.991,2547674.963,399.182,cruise,0,outage,terrain_occlusion
760.0,T006,U01,322149.685,2546414.462,435.637,cruise,1,direct,
760.0,T009,U02,316730.046,2547861.705,571.799,cruise,1,direct,
760.0,T010,U03,317854.285,2549283.594,372.909,cruise,1,direct,
760.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
765.0,T001,U07,315500.332,2545506.835,351.65,descent,1,direct,
765.0,T002,U05,321979.563,2545294.192,591.947,cruise,1,direct,
765.0,T003,U08,316621.312,2546816.908,511.973,cruise,1,direct,
765.0,T004,U06,322368.709,2547712.866,399.182,cruise,0,outage,terrain_occlusion
765.0,T006,U01,322207.923,2546428.895,435.637,cruise,1,direct,
765.0,T009,U02,316691.228,2547907.456,571.799,cruise,1,direct,
765.0,T010,U03,317841.215,2549342.153,372.909,cruise,1,direct,
765.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
770.0,T001,U07,315500.332,2545506.835,341.65,descent,1,direct,
770.0,T002,U05,322054.327,2545288.246,591.947,cruise,1,direct,
770.0,T003,U08,316557.3,2546855.992,511.973,cruise,1,direct,
770.0,T004,U06,322433.426,2547750.769,399.182,cruise,0,outage,terrain_occlusion
770.0,T006,U01,322266.161,2546443.327,435.637,cruise,1,direct,
770.0,T009,U02,316652.411,2547953.207,571.799,cruise,1,direct,
770.0,T010,U03,317828.145,2549400.712,372.909,cruise,1,direct,
770.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
775.0,T001,U07,315500.332,2545506.835,331.65,descent,1,direct,
775.0,T002,U05,322129.091,2545282.299,591.947,cruise,1,direct,
775.0,T003,U08,316493.289,2546895.075,511.973,cruise,1,direct,
775.0,T004,U06,322498.144,2547788.672,399.182,cruise,0,outage,terrain_occlusion
775.0,T006,U01,322324.4,2546457.76,435.637,cruise,1,direct,
775.0,T009,U02,316613.593,2547998.959,571.799,cruise,1,direct,
775.0,T010,U03,317815.076,2549459.272,372.909,cruise,1,direct,
775.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
780.0,T001,U07,315500.332,2545506.835,321.65,descent,1,direct,
780.0,T002,U05,322203.855,2545276.353,591.947,cruise,1,direct,
780.0,T003,U08,316429.277,2546934.159,511.973,cruise,1,direct,
780.0,T004,U06,322562.861,2547826.575,399.182,cruise,0,outage,terrain_occlusion
780.0,T006,U01,322382.638,2546472.192,435.637,cruise,1,direct,
780.0,T009,U02,316574.775,2548044.71,571.799,cruise,1,direct,
780.0,T010,U03,317802.006,2549517.831,372.909,cruise,1,direct,
780.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
785.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
785.0,T002,U05,322278.619,2545270.406,591.947,cruise,1,direct,
785.0,T003,U08,316365.266,2546973.243,511.973,cruise,1,direct,
785.0,T004,U06,322627.579,2547864.478,399.182,cruise,0,outage,terrain_occlusion
785.0,T006,U01,322440.876,2546486.625,435.637,cruise,1,direct,
785.0,T009,U02,316535.957,2548090.461,571.799,cruise,1,direct,
785.0,T010,U03,317788.937,2549576.39,372.909,cruise,1,direct,
785.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
790.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
790.0,T002,U05,322353.383,2545264.46,591.947,cruise,1,direct,
790.0,T003,U08,316301.254,2547012.327,511.973,cruise,1,direct,
790.0,T004,U06,322692.296,2547902.381,399.182,cruise,0,outage,terrain_occlusion
790.0,T006,U01,322499.115,2546501.058,435.637,cruise,1,direct,
790.0,T009,U02,316497.14,2548136.213,571.799,cruise,1,direct,
790.0,T010,U03,317775.867,2549634.949,372.909,cruise,1,direct,
790.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
795.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
795.0,T002,U05,322428.147,2545258.513,591.947,cruise,1,direct,
795.0,T003,U08,316237.243,2547051.41,511.973,cruise,1,direct,
795.0,T004,U06,322757.014,2547940.284,399.182,cruise,0,outage,terrain_occlusion
795.0,T006,U01,322557.353,2546515.49,435.637,cruise,0,outage,terrain_occlusion
795.0,T009,U02,316458.322,2548181.964,571.799,cruise,1,direct,
795.0,T010,U03,317762.797,2549693.509,372.909,cruise,1,direct,
795.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
800.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
800.0,T002,U05,322502.911,2545252.567,591.947,cruise,1,direct,
800.0,T003,U08,316173.232,2547090.494,511.973,cruise,1,direct,
800.0,T004,U06,322821.732,2547978.187,399.182,cruise,0,outage,terrain_occlusion
800.0,T006,U01,322615.591,2546529.923,435.637,cruise,0,outage,terrain_occlusion
800.0,T009,U02,316419.504,2548227.715,571.799,cruise,1,direct,
800.0,T010,U03,317749.728,2549752.068,372.909,cruise,1,direct,
800.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
805.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
805.0,T002,U05,322577.675,2545246.62,591.947,cruise,1,direct,
805.0,T003,U08,316109.22,2547129.578,511.973,cruise,1,direct,
805.0,T004,U06,322870.603,2548006.81,396.121,descent,0,outage,terrain_occlusion
805.0,T006,U01,322673.829,2546544.356,435.637,cruise,0,outage,terrain_occlusion
805.0,T009,U02,316380.687,2548273.467,571.799,cruise,1,direct,
805.0,T010,U03,317736.658,2549810.627,372.909,cruise,1,direct,
805.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
810.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
810.0,T002,U05,322652.438,2545240.673,591.947,cruise,0,outage,terrain_occlusion
810.0,T003,U08,316045.209,2547168.662,511.973,cruise,1,direct,
810.0,T004,U06,322870.603,2548006.81,383.621,descent,0,outage,terrain_occlusion
810.0,T006,U01,322732.068,2546558.788,435.637,cruise,0,outage,terrain_occlusion
810.0,T009,U02,316341.869,2548319.218,571.799,cruise,1,direct,
810.0,T010,U03,317723.588,2549869.186,372.909,cruise,0,outage,terrain_occlusion
810.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
815.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
815.0,T002,U05,322727.202,2545234.727,591.947,cruise,0,outage,terrain_occlusion
815.0,T003,U08,315981.197,2547207.745,511.973,cruise,1,direct,
815.0,T004,U06,322870.603,2548006.81,371.121,descent,0,outage,terrain_occlusion
815.0,T006,U01,322790.306,2546573.221,435.637,cruise,0,outage,terrain_occlusion
815.0,T009,U02,316303.051,2548364.969,571.799,cruise,1,direct,
815.0,T010,U03,317710.519,2549927.746,372.909,cruise,0,outage,terrain_occlusion
815.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
820.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
820.0,T002,U05,322801.966,2545228.78,591.947,cruise,0,outage,terrain_occlusion
820.0,T003,U08,315917.186,2547246.829,511.973,cruise,1,direct,
820.0,T004,U06,322870.603,2548006.81,358.621,descent,0,outage,terrain_occlusion
820.0,T006,U01,322848.544,2546587.654,435.637,cruise,0,outage,terrain_occlusion
820.0,T009,U02,316264.234,2548410.721,571.799,cruise,1,direct,
820.0,T010,U03,317697.449,2549986.305,372.909,cruise,0,outage,terrain_occlusion
820.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
825.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
825.0,T002,U05,322876.73,2545222.834,591.947,cruise,0,outage,terrain_occlusion
825.0,T003,U08,315853.174,2547285.913,511.973,cruise,1,direct,
825.0,T004,U06,322870.603,2548006.81,351.7,handover,0,outage,terrain_occlusion
825.0,T006,U01,322906.783,2546602.086,435.637,cruise,0,outage,terrain_occlusion
825.0,T009,U02,316225.416,2548456.472,571.799,cruise,1,direct,
825.0,T010,U03,317684.38,2550044.864,372.909,cruise,0,outage,terrain_occlusion
825.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
830.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
830.0,T002,U05,322951.494,2545216.887,591.947,cruise,0,outage,terrain_occlusion
830.0,T003,U08,315789.163,2547324.997,511.973,cruise,1,direct,
830.0,T004,U06,322870.603,2548006.81,351.7,handover,0,outage,terrain_occlusion
830.0,T006,U01,322965.021,2546616.519,435.637,cruise,0,outage,terrain_occlusion
830.0,T009,U02,316186.598,2548502.224,571.799,cruise,1,direct,
830.0,T010,U03,317671.31,2550103.423,372.909,cruise,0,outage,terrain_occlusion
830.0,T016,U04,319988.6,2548318.494,184,handover,1,direct,
835.0,T001,U07,315500.332,2545506.835,314.8,handover,1,direct,
